spotify_id,name,followers,popularity
6UZEqyvzC3qUS4JW19q1oC,Gui Borratto,301,0
6zREiaEjYXtcirqnoxXs71,James Jacob,318,26
0Ymiodu1YzvWwqq528sWiW,ADORA,846,47
1IDFjigtENXy8rm0h0Uqk3,Beleza,72,9
4BKAkgfimim7aVXJtZCK3F,Adrian Mesu,144,11
35rDfN6oQVkZQjn7WR2xuD,Fuego,0,0
1LFHjuuofxqkQL8vrJtpFB,Shurkn Pap,30465,44
5B0px6MuD1oInwndHtgOe4,MYPD,194,5
4l6NbdY1AHiztC4rLRaUIi,Ronnsn,90,2
5XRbLABLIWCBjIw8B7Ia7p,Simon Mills,747,34
37D6QD0CvMyN1qW1wMfYOL,TATAR,102,16
3bH9n1kYg9jtX6y71oq2gI,Batucaderas do Terreiro dos Orgãos,108,16
5wDYZq2gDOWz7At6gUAaro,Mohamed El Sawy,91,8
2XZzYfhvXvjP31ilTYT3vd,Stúlknakór Reykjavíkur,0,0
3fMwNHjW5szUlORmJhO9xT,영도,3,0
2cqMIH3YST51BiDQAWHiJo,Justus,200,2
7IM7p29X5Jz8mQCJqg0rYB,eugene cam,4109,23
0ugyNHeBb5cwgecDHsjiKj,AJ,5,8
0oXVl6KiQUeMmy0dZTZfZ2,Fatoş Dündar,5,1
0KblANxzPOEl60eAKw599G,Sean & Bo,5,2
6zYgOm9dUOQUWcqLLQjJ3q,WINKA,857,27
51UcKPhDKdKDGIjec0781x,Alex Somers,13416,40
4SqNsWFfWTmT7qSQ3923H1,Kór Íslensku Óperunnar,13,0
7p24N1hqcZaGRNmaYMCTjx,Gill Chang,25250,46
5q3wyWauA1Zhzak73EhMXc,Sebb,31,1
4MYiI4xv9otdG9iB3d4Q25,Fred Rabe,5643,52
0ONc371uQqOdKkCwsrcp9Z,Clutchill,7243,43
5E8B4QGklx5On8tFgo294e,Nick Dhammu,711,32
3paZuq5Z5ujlOTr3XvQEU0,LXCPR,1489,42
41dWuvsfEBfcmfmUWBcl43,John Robie,168,11
3JRFmLODLzfpDsIM6xdaLa,Audri Nix,6431,27
05kWC05qQmocVoC5Udgl6D,Supa Bwe,31624,37
0Tq0CHFa5mfYZJCQ6KRpHd,Jamie Odell,90,4
68MIB5YH3sJA2kCEo7QKpO,Magnu5,9,0
6dXAyZyYmE770cDCgWlnpf,MrSkay012,1,14
2clZbbWHrlqTxtibqC1QvU,Nate Henricks,381,27
1lB7KbOr9xdPK1CuasxmeA,Jackie McLean,38664,37
7EIYk33ALgVoQY9CVaMi59,Germano Mazzocchetti,83,4
5Gbb55j9FoLdtsK7Z2BZda,Club Atlético Carnaval,1049,27
2KcaO0L5eaYU8MwfAFmBlM,Ali Tomineek,13573,26
6KeuROKXknisYf5Cgwd236,Miriana,20,0
0rcqhyJ95pqYsI3aKGUWYh,Salt of the South,1,0
609M8OPyvRpmDKPa7Tn3LF,Wolfgang Wendland,59,21
0hp836fJ9Dleva1XuehHiS,Kima,13561,44
2pVWwaFwgfOc1pwlDoj1uA,JIDDY,1305,35
7q5bkK9ywqeXctt597WdW6,Hannah Ureste,138,1
5NCASo6mzmLhyBn3ijLz3M,Meemo Jacobs,0,1
3qqgm0K5rb40PJHFyODTBD,Matiz,367,6
0W5Y7ShReoyCo5SCmOaZ5M,Mr. Maurice,9,1
2185vkXK4U5S8o1PZQykmh,Gunnar Kinberg,0,0
0qTAqcy7O4raJfwtlBOfeg,El Kvt,34,3
1BznbPBJ091DbD0prGNyXG,Julia Bocheva,2,0
2R1axRqZDBQvsn2GpU1dcl,Diego Galé,1163,21
28UzNMwPcjFdbvAdjPfNhO,DJ Veinho Prod,2,4
4aF5udDtkZKUTYaLTXo40k,Levy Losa,0,0
5MnToV7aAt2Zy9ag3DAsna,Horse Meat Disco,22456,39
3RPYHNSwe3w0mtfJwKIN9P,Bubba Sparxxx,330075,55
77RZhwlg8NT3vP77Ak7cqC,J-Ro,510,13
3SsTHBCNtmk3aFVsA6hEYG,Boogie2988,1290,11
0MTO3D9bb3LlhLSyArN0Zn,K Sykes,3,0
2be8m0V39vhdLTOYkGfqk1,Marvin Vogel,1908,20
7pSqyEsVXqbHbbhFIcpo4q,Patrões da Pisadinha,22875,27
6YJ4EgQzDfJnIHRbqIHAdD,Idealism,160086,58
2YZ39sn8bGzAT4sIk8Ofeg,Mc Popo Flow,0,0
3m6xaWUhfE2xfkZ1WD6ItR,Mugis,378,27
48Oxa6B9euthfl9VTQsArN,Jonas Bento,1109,37
3kB7YtLZJjhxTdhwVXHxIV,Vejkes,42,7
08kCzHSXtCPvcx44M6PY69,Lazaro Casanova,806,7
0M1eNmgTGthqmGCkfCUQV5,Kauppala Big Band,5,0
4FySKEW0F2fAmS8Jc5ClRv,Barack Obama,46357,23
4GrH6djlMelZDucxke8WAk,Chris Crone,941,52
5cM9LlbINnSz72taKOqtzm,ישראל כסיף,14,2
6sS7188uJ5srzBOE8MnZZd,Yannick,118,16
6AZCXi3xztdegEL156rlFv,Mark Consuelos,28,17
339YybV4RV1FvItzY8BU5O,Pierre De Charmoy,303,7
0CWwQ8Kr0c2AJR8V8wZgUf,MazZz & Constantin,6,12
10VBp06W8NIgMW4JruLCC4,Kidd Voodoo,4533,40
2DYCmLOYjC3RwANl9gzdk4,DJ Djel,443,10
1N0Fo3jKydGAyz5M7kHwlA,Dub Mechanics,158,1
7bWSYsf5Tlz1rBYC3Yytxk,Milena Gawin,32,11
3FUBZ5pCxrjffk5E8GwgrX,Dealiszt,0,3
3TOydtHug7dBEddnhGvsJt,Yungpalo,10583,43
1bDWGdIC2hardyt55nlQgG,"""Weird Al"" Yankovic",677171,58
08VvDNRmZUZ99QZb63qXgU,Vera Yen,777,16
4nU2ZKJ5kF0DnbZaquNhrG,Famouss,24,0
3It8DgbSTdm5MMhOyL2Cbj,Czapka,5,3
3n0BRbFDr29KPfR5Wjy64l,Orion,5081,31
3KNpTmSDhaORVahz00VlhW,Jay Royale,2585,30
00Z3UDoAQwzvGu13HoAM7J,Skizzy Mars,299918,53
2wo3eLY26t8AMyYuYi1pZQ,TWRK,26404,37
1tjrUEv2YuI4IAza0Ao3S1,Kougan Ray,1017,37
6bCCatjLt3vGMLnl4HY8Gj,Aelpeacha,3,5
21Eb1R9KrHVXeVinXltTiw,Hexsagon,1,18
4NGPHzbZNLMQkjtrJ2a2Sx,N-Wise Allah,23368,38
6pBiBV27AVj0ojfBh5bOVw,Lovtaire,76,2
1QBIsAL0onqKUjlO8Nl9IM,Alex Coppel,3861,29
6BvPypThcJR8MH0ohwwyBq,Marcelo Chiodi,35,11
3YHZCwNcrMGlR8btys9FID,Joe Black,220,15
3VWX9qiAkIUd4vrUK0Q2LU,Mark Bass,1159,34
3LYjhX40GJeKkMwyHMWhzt,Tuff Culture,2006,16
7d2de28TrsFq9ZdHUQefer,斎藤宏介 from UNISON SQUARE GARDEN,7,0
6n4vO5TqHKyQMbq5Il2jeI,VulgoLô,14,7
4cE1FJX2xfJT2cERw95IMf,Jannik Vistisen,40,18
0cksmT04tEVEJP0EyGzjMS,Maklau,1,0
0UCrJlbwzyfOvyYGd7vOi0,Prashant Singh,12,11
3sICh7dSzb3uzMJ8LaTkNk,Steven Soph,4,1
7kvnG7JhX0ycVMVb8SP8EL,Bryartz,3904,33
7zo6rYkD7G8LawN89m475f,Aija Vītoliņa,114,5
4W1xGCd98eFxIyeSdb9k91,Lost Souls Of Saturn,2522,14
3YDAdiXuKjmL0SsiCr1eyz,CVX,3204,25
0VkV6W9f2sEvxurnwW2OKH,Pedram,110,2
1mLmCADd22UpYNqCAykYKT,Tygas,75972,43
1RveGnAd4wvzn6LTEdzuoA,J-Diggs,79112,39
47G4aZmzN6mRtKCSoLoNDM,Endo,45615,60
0aAfPbHWqgaqohLw7hnOcv,Spax,111,22
2Nh7FPSdGvdyVOibWowYln,Suspect,8507,41
3ZAIKutVvLYqmcxfkBz5aP,Butterfly Boucher,18851,40
039dmmH0fdQTlvXC0zGlQx,Biju Narayanan,109015,44
36L4aidPfPFcI1KPY1XDFM,MAYLYN,2490,42
7g5z7GN5atODDG5GJvtX8n,Escadia,139,2
7uUUEDjTvg2l9LmuyOVMYq,Violetness,88,5
5nRWUlUyyYZmldZkhTA2pN,Kevin Martes 13,18,3
5tQ0jqh9O1K4VqCLeRsZO1,AfroUrban,125,13
75Zvd3ptlaZR2ci1ducb3a,Freeman Cortez,14,13
6iRRErKYy1iojOaJoq6Ltk,Felix,7907,43
3aPaDpS7otKpiIIb6EJf1p,MD DJ,1,0
0LiKAPiznjvigOhL9fPJX9,Faiirr,2,5
0T4YaWeVjwCx7lNK3hbt7S,Ingrid Bjørnov,1310,17
1HiSq7sK7yoTBbVwWtW2sq,Marcella McCrae,76,13
0pnxrtBsRrvxeBTjHduofB,Mike Schmid,1246,29
4Vwci52LhGLNGyKHtT8n1q,Pepe,245,17
51PCE8zWZBoNMLJnlNYX3F,Reinder van Zalk,57,30
6Tcv81NwhshAZnSsoJT0WI,Lil Seeto,35495,48
4JPtZ1t3FJ7SjLPEAHQswo,Escurinho,2112,25
3ip9XDmaLHjQkMpnobv82O,BigJhey The Producer,52,19
32Lsv3McZSxXzpgmzfl9K0,Robin Mood,4064,27
7LGeqJcTk3qJ23m7ROwIw6,Curtis Kane,4004,31
6Xnvmw6KieZ1nVs0YdWemQ,KOOL A.D.,24853,33
0eQf6edcsN28huWNJsOTm0,Raven Link,1693,32
1E6ug0hE6hwuMVDnuNlSX3,DJ Cap Edit,0,0
1laFvcDKe5AFlvl32b3ia0,Luka Caro,1264,31
5WOke44Ea57bHmJ3X0qluG,SMITHMANE,878,64
0129dJuvb9Hn0TJnTLIDnT,Sofia,1206,43
5KyW31NaWHwLPbk1gaAHUr,Esther Sparkes,188,16
0GH2pvPvGgAHNgqLt7DGik,Akade,830,14
6hMgCsIKOMRHx0NQtwF7jv,Trương Đan Huy,679,4
39Q7seDI6P5tEMTTeHOyGG,Mikha Tambayong,10822,38
1T8je5SrjNbIJKZdxCs5VN,Tõnu Kõrvits,770,16
6KaGDVPRIPlhvKG3IG7tbG,Magic Five,1008,6
13CQT4r2n0PJnFn0O52E2E,Soukin,14086,38
1OPCTYHZi4JWhxKa4QsxRA,Tássia Holsbach,15969,32
6M3KZiw3haus682mJE5K4i,Richard Waterer,6,0
6d2utfAGwnd0Czh4uoP8dl,Candace Sosa,8,8
3rSLCPcy0jAzZ77OiEUl5V,Futon,75,20
1vYFzgy1QhZP9a0IJOZTgi,Rahul Pandirkar,4,4
6akh2gK3kGaZqAMtExnlLN,Nabyla Maan,0,0
51xBs5XGOR7v8p8ndaQJCQ,陳姳妤,0,0
2ETLzuhxmMe2NmTXdjHxSP,DJ Fernando,578,12
6yCC6hu2vJC2S5NRPvJB1x,Rudra Mohanty,12,0
1pzvm2PkGB7gCHHhrejT8e,Yan Etchevary,381,22
2zI1eFeeihKNXOq1r9iDhS,Ieva,46,8
38hliKqnaGCbRmZcLNoDvX,Münchener Bach-Orchester,2167,45
2RQnTQM6OQd8dTUDF7UsT7,Boi-1da,1715,43
6vwhRlK9uhxlFXrIbKhEFf,Northern Lights,6290,13
66k6ocJM9K8SKMDSQqlo64,Erick Lobato,68,17
7oZf7oduM89RPiYplnz7rS,Tramas,0,6
1iqcgejMhfYOLIfN21EtGw,Kakoithis,77,15
3jZ7blgqOdhCVHDK6NczAs,Ghobia,30,17
28KjD5HkkDDytQzKW7JzTp,Midnight,47252,37
6utJwWy5PZjCM2qYgKQKAK,Shely210,14901,42
3cGp2mGB4js4sstma7A18s,Bhuvana Ananth,4,16
2SepJTuZp6R7RGu2LttkEx,Green Heart,57,21
0XYQf3kQubzm7Ztvmnukka,Levi,892,33
7IfculRW2WXyzNQ8djX8WX,Erykah Badu,2454133,64
2X46RGDHpDXFMPSBKT2bIE,Nguyễn Thạc Bảo Ngọc,3349,26
0NcJvRt1VTKam25nuDFOiN,Wendja,2183,26
7F80MM5KjNrCvLPZcMDG3R,Mama Estoy Brillando*,178,11
6BIhlaTDQjE12D2xHCxTZ2,Michael Mendoza,908,36
3L0MNLt7XRQk94IpIZ39dE,Minh Khuê,2,0
2bxjT9R6oGicimz2nRZaca,The Israel Jazz Orchestra,945,11
6qgNjbWXJ9mbqKwznBLj5B,Teezee,2487,46
74BlpSgIr8HT3yHlbL48jU,Fendik Adella,36668,47
3pYzxKNylFW1CdyrSKg8ZK,Warheit,5183,21
2hdWa1ITLNBBtU5CM0m2Jg,Kenny Baker,2149,24
5cVUQfBgpbwBh6seRHu08h,R1os,10,2
6f5kUMXGROFtdAtxXZwing,Wajid,725044,53
54swOelTZRaOrEqQkdP7s2,Thatmanstidi,11,2
5r1obpa97ZZhp3QsgRtV9u,Jay Kim,1754,20
5fEBzHdL201fNDW1yZmx7A,Casey K.,70,17
0ucLPotcQNI7AViFytdhBz,Ladytron,240965,51
0sf2x76J3BWkY9mIgFX2Lz,THEUZ ZL,2642,42
0KjBrtXLVbffxRuYV9QT5j,Reynir Snær Magnússon,15,4
4fXHTCH1eArZTamCjimXeT,Monica Dominique,237,12
7DTa7vcMeF67YbzhxTOcSL,Teddy,455,15
4ykiHnHOykx4ntGcvYskbw,Tarali Sarma,2370,26
2moHFGauU48kIBspUVUTWl,Solarris,16,1
2m5sESvhIHSMHza3ChLVaK,Henry Cullen,953,5
4UauMfvLR1nAVuPBbfRsms,Yuri-095,76,5
1JNAWbYMAxgF4Kv0vqfNie,Yevian,52,22
62ccka3NDcAYHW6FnH4Lxh,Amr El Felo,19,23
34JOOFEs2qzslbI0YAGBXr,Denisse Malebrán,10749,40
5bX6EivdsS6fOJYuHAxu6O,Lati Kronlund,21,11
5kMXXkEwTVEXEMF1VBf17q,Christopher Wong,18219,37
58nrbTRLiJzD2b9rCdJfui,Paquito el Nely,3,2
2EDKAhtPQlTcK7dUdTktG0,JeyaGanesh,21,0
0LtawDfCcNypr37OpDTOb4,ADSR,399,12
65Fi1VkfTdTQ5yc4SPzhLa,Pal Waaktaar,146,2
6KeGD2uKlRlL9Hnz6AakyK,Christopher Gunning,1439,18
7rnVgda6eRcD8EmNPxROMf,Centra,9,9
3YdyN1kW3803p2ovKeuPel,Radhika Madan,230,35
6jwaMoe6IftOsZr02oWSPJ,Magdalena Sieber,8,0
1J1jdcMzIZwp2dWhsX06oo,Will Wes,114,17
6mQXWeCqb9DDfw9D5xSxNl,LATIFAH,133,7
35IHRUK5Kx426lQ2KeIB0o,Cris Taylor,9388,29
0EKDE1RMfjA43yuTCHSnes,BURNS,0,0
4EL0DJU0xFynbfMizRq8iP,محمد غازى,60,5
7xlbxe0qzRRm9F6Z6I6sS0,Ferrari Jackson,403,5
6JiSCfNUPpwhgcr21dUPLk,Hydal,192,15
2JUynjIjkAsuzMvv264aiG,Belo,0,0
0Lvb0REREEhoj4mFcnkcI2,NahueMC,37184,35
2UBTW5IxC68BjDnf17zA3p,Tachame la Doble,6190,26
3C6CARNE3fHdJ2xy7zGvAM,Lionex,61,1
33DhKzQStjNQecbpvZg1NQ,The Berman Brothers,11,8
6wDHPW18aS30cLNSAyQHJc,Monkey Bars,53,0
6zxNbvz46idXlglpKRXPvd,Pedro del Mar,2307,18
1z0Ka2bQ4pcy89QzXw8dUa,sped up tiktok audios,376,18
2V1iSmJWYUxLeTnfGqBlqH,Ravinddra khare,1,0
4RPg75BaMIfyBb94V8HqCw,FSDW,2129,48
6biLxqgIjSH15QbzXE8v8A,Kid Spirit,308,23
5cYjsv8zPIH2nCg9ZCSQiY,Damla Yıldız,312,17
70fHRht9UNYeWLa6UHaspx,Government Officials,45,3
7GBR93VAQCpFxTFaHl9HDj,Dayle,12,0
7ofyVe7EMTzxkBIy2VeCoV,Toyko,5805,30
5wIUtcmf8F6bm9qcwJxiun,Ladiiprang,6,11
1X4SgQC4TgIGaLlEUnhxJw,Willyecho,18095,44
7CrWLXNmei5aknEP8yzR15,Jamal,1,0
22VzVYdRYWrUqjbUD28huU,MC Skibadee,4422,28
1bIz8A5X0T5XCBb8uHXYqK,Slow Mage,12,21
27gtK7m9vYwCyJ04zz0kIb,Lane 8,326059,62
5QW9RJGuMEFj33bZKEBrpB,Barrientos,240,9
1X5MjNGbPIakjfywLv3SRr,Naftali Aberjel,1,0
6X4iDmQtuCcuyILe3D00E6,Daske Gaitán,37226,44
6OMnZP99pTcNQN1ZshlIQV,Дмитрий Спирин,0,11
4YfQF84BEiyiBxcnm9VXdQ,Grupo Rebeldia Nortena,257,17
7DabuAWEhoGz0EqazdPT5i,Pablo Jara,12,0
4byzj224X350YqoAqGSkd8,Miami Rockets,1089,44
5X3YjtNZlY8t9jmW8yC7Rg,Gora,59,4
59GoZiRCmVXlp0Mq3eJDVQ,Jmx,0,2
48PGpBSmqIayG4Mh8ziJ1G,Fontta,11,4
22MLGGEwOdwxJQdvQyIQeI,Luna 99,2527,31
7JU13ATc2v3kzIuSqNNPWN,meat computer,16459,40
7DYEJjAIWCn1DNttRqVomt,Panteros666,10206,24
0C25WfigxuzN2yA270dAab,Sway Gray,598,35
7nd22tKiE2PCbovRsDBA7c,Wilson & Cristiano,4947,40
66ZeSW9wSEdHFmuQIRijdt,Maicol Robles,0,0
0o4aF7BZb3Z9M5XcGgjgeP,Big Kid,272,11
7JwhA8j12YpX7ZMjGqxkl4,Khalee Ali,4048,0
76APaBmXl8Pq0aFk822KmD,Schmidt,5693,1
3Sb2dqxFwyJSIYD0Zjw95m,ItsAMovie,176,11
5GWiI1VtPMqx77dEI4qxHK,Mike Volpe,7,0
2UsUlCr8yNT7vpjw076zyt,Tony Quattro,2124,22
1YpQJmcTaYlrKhVtZAGVP9,Chosen Lark Divine,4,0
4jE7aARJBLLaGyKNhEm6jk,Cypress Moreno,1271,40
1sJ3ovHFFWuLS9H8DFnTgt,Gent,1847,17
27z6ZaT6U49c2GsDB71Me5,ROMMEL,0,0
3SH8KJyDPMZZz7kqAm41NV,Takao Tajima,8236,22
3kc83ki33FJgDhU49UcVNI,Finnstagram,544,30
1bxAo7rvDTgNRkPMimsOwd,Jashua K,0,0
0RazLSKFRORjh1yru0ejZb,Dangerosu,3,12
62oa1vMNc5dimI6J5tv9OD,Benji Boko,1291,9
5aAcEtfpPdY9D1s6PLGt9r,OG Boo Dirty,20958,29
5HBVmmMKqtwAw1cruQ1ito,Rie Fu,34,2
5FcKHLt98NrXq359cUgS7y,Asif Ali Baig,48,36
0z3lddSggKvF6wF0HyZfQn,Stornelli,25,16
6xw7X7OPtVBwDZhFSbVMWO,Linos Rosetta,406,28
6IJjZwfAWL7wUrLEINmh2E,John Ross,52,6
0a26DHXieiKcfSxE105Vxe,mc polêmico,3,14
0MROoViORfqHZH24T23fko,The Squadronaires,280,12
5fzKlGIpQ6sxbaBs3z9lko,Brujo Master,304,6
1GykeX99Y2AIJeAcIHp5ie,Die drei,2834,18
5MLp3CExdBNpFh797jq7mM,Gosar,7,0
3l1agGuc0wq5zfM9vxpKOA,Talking Dirty,4203,38
51op6E2hjkeutwFhgw32mL,BackRoad Gee,24691,48
7zpN81tVvPwlHcJSkSCyRa,Young Marco,17055,30
3WrXhHd4OsZ07e5ZUSuoRU,Cenut,8,4
3uRKgYbL53dYndS7f1bR0m,Nancy Walker,281,7
5m9LooCiGDlyBnyuCUtDv8,Rodney Jerkins for Darkchild Entertainment Inc.,4,1
68JhwH7OD15IYRp1SBHkuU,Kimmo Perämäki,2,0
3G9qlKIkojITSO4tVO3Ujf,Pumpkilla,2,0
5rG00A9pRANrMDzVI3DrmF,DLMT,29483,49
0rKGfjW2fkmE0o7yzhgwNN,Isaac Thai,1641,18
2L8yW8GIoirHEdeW4bWQXq,TJR,148436,53
6v6zm3XKIRkP3GqDq72C0j,Thilo Neumann,1,0
1bVdHwCgyWeiKCfX19O5KY,Ayme,7,4
1UAdWYHPRDt9yE2f7PBfky,Крум,804,2
5JV3UmLMP1f7XUqkLrmMTv,Stephane Legar & The Stepfam,0,2
2hn2WbkMUqOR7akoMwuJ7D,Dailes teātra aktieri,63,9
67XdiaqE6WRBCObL4dFrKK,IAML,51,21
7h7HN9EKLubJtpxwQjTTmF,Patrick Tang,1728,31
4GfpgGZ5zzHvrDXuXdclXg,Ep$on,29,8
4ttryJ1EdKXXtJmhd3fbBP,Räjähtävä Nyrkki,3,1
4FzcBn3LbcS1NYPUDXAYRh,Weedzao,20,1
3VjxDqyjS91WwMST8MJF8G,Ramanathapuram Marungan Melam Team,14,15
6sy5DWYu9mPiGKGkLJ4lhh,Cellars,1924,5
1gWTEfKDZbxjFPgHIOR86Y,La Formula,132,6
1894UePwij7RzaEYxh47MF,Banda Nex,2,0
3qn5ZQRWxeKHfydnilQ1FH,Zinga,643,37
271i5jG8zUp0U8wOmhHRES,HARUS,91,4
6BbBWnWlCNyOfFst2UI48m,Eyedentity,197,2
3Xa0w2RUuQw38J199xgj2A,Rouss,2307,41
4QcdRynqa9a30hWO5wwCwu,Addi Münster,26,3
0AZgkXW6n0zfyOhVAnIopA,LUNA,6308,37
58vYOgs7p3D1h2enjrR9PG,Majestique,1875,20
45vDpDmMSthqZzd7KqLfbg,Mônica Soares,284,27
0YypexmUBjxpjMpFdJvlJ7,申小虎,12,19
0CEK8AzyeD5ZUdUloB6yQV,CADE,46238,59
6kIFdbadSkQoMxrOT0pal1,SoulCircuit,1255,22
6BNXov3YGFs8Tf6j2ajlQS,Barbar,0,1
2MUfphNRAhka9Ggtgw7TDf,Charlie Traplin,229,3
0Y2tgcJdamwlQDZ6HwecWb,Alex Faith,16689,22
2N8WdlF7yTatd5VgRJDige,El Nhoa,232,6
4w9bBMmhzcQr6wqzWzUuWl,Equalknox,3,1
43mlbNLGRuLXwqTE8G61JB,Lyonzon,68722,44
554Ew2NdutSKKljCiK3s3n,La Reunion Nortena,95632,45
00j7DSydyDqtadLPKb2w22,Gaona,44515,33
26wzW8jdKfy5i8U7kGmGbE,Fred Riester,111,46
5OsmmjIXutoS8LZ1MvuUp7,Berna Flex,75,14
4v1QSLHbhOy9HP11uuvVXO,Filip Rácz,3,0
5qjI0uFSo670KzzmKJsKEo,Mister Shammi,1,0
3Bm0DyMlNIRDpPwNWdWlgr,Інна Укра,15,0
2bfr0zADK5w5poGkJDYXpO,DJ LK DE ITAPE,1042,34
71pXzrslqgKxP4SECsPxLI,Baby Rasta & Gringo,10,12
3eI92ltYZEdvPg67qQklWf,mc india,0,2
6idE6DXxJJtdivz68RndrA,Gipsy ATG,13,9
5KR5DO4Ezn0QPcM5N9Ioms,Tyoz,801,26
35XcXQhLuCLJCLQu5fwtzc,Mary May,658,26
3PyGCrJZXMJvNHbPdnt7hs,NIGHTLINE,19,16
2jfYpWO6WnS1wwnWr5ngaG,Plattenbau,1,0
2ZmgvsiXGF7jL6NVx0x7Fl,The Relaxing Sounds of Swedish Nature,475,23
6OlYb98EKAzW0l26l9qQSW,Koro,968,19
0PeNfoMsjTMbI3y7fW1ssr,NoXlie,2,5
3RRkXV2U958wE7L0P32qkG,Ashton Love,2304,34
3zm9tJi3RhqFxvPD3e49XG,Mula Gang,2947,4
3klsOr0E1Vro9ojNeiHkWQ,CHILLER,46,23
58BADoEHrq32o5aErljhBP,Atikin,2532,15
3pTnpQxoPsO7pptxSxA7yG,Luca Sickta,3117,34
2GHeSHcEMW5Oxn6SovXYNg,Âlara Canay,30,27
45N32TZ6VuPCBFKjidT8dG,平原まこと,16,1
4eZBX0soAEbbp96T51fsI1,El Sewesy,0,0
0MUZXq0fa4nqhuDk6jVcLn,Billy Davis Remix,11,10
1Dj0XMFbqqgrpf0PVwZcj7,Jakson D'alva,28,9
0w2hwsjKurbgT0VtiPxgXP,Frvnky,3,9
1ZMZPShdaV7SHHydNutrtv,Snaga & Pillath,10969,26
5ydSZoeKXLegoLOTYi1JQw,Lil Vezy,4,0
2OceOdLERXKBklcwbmzhjT,Ogee Rodman,74,13
4rm1KaFncgrjKdG1kmr0ot,Mifa Rosa,27,6
7BdUSCK4nRcdeVg9juTgb9,Ray Evans,44,16
6uwlYvFP2uHc5UGl4QWSt0,VISCA,5,2
5syZ6scLRA0Pl1dszHQYW8,Jaroslav Wykrent,238,7
42H5PaTm0tCcavGfGJG7S9,Chiara Vergati,19,4
0XMAZpLBHMc9ZvwsrctpmJ,NIGHT / MOVES,499,22
3reaA20Vf1otG4hbLvSlP8,Hyesung,229,7
3zgNtXCKAJsvi8Fi5N5iE2,Christian Desnoyers,0,0
4b1ezr6KGUHvboI7LZ5neY,Jhonbeyter,1,0
39VWIa5I0zEFN5LYDiU7hB,Mr Rubal,7,16
2UC5DUpP2CmWDW1hHYU3pH,Sheena Belarmino,207,29
5eoT4iqh0JcuCtMhJGvCyG,Kompa Oso,8,7
1xlzPYFQBjraCcWQfI7ZNy,小羊,5,0
1fiZijV9uuS7ZZmxnAbjEQ,Friman,5646,36
7HTK7XnIjczgipz3Ej67xD,Harry Maldonado,10990,30
5JVKdHw7BhuMqSSBVx2D7G,Traffik,4755,30
1J4JO9pWsaQXjzn4dFFLam,Wojciech Jagielski,16,1
4fWN4x5sPhLlE1rRphRWdT,Jeff Barringer,1,8
01NzlixEjzTOqk5wB1Rg9A,L'nee Golay,151,0
2hI0nYUfNWE5PviU1j3TBp,Frank Somay,60,8
739uLjAHzMpHYD85nZYKLw,Eric Milnes,136,26
0MEX0Sc1SjGFnsC9FjKqGd,Jazz Ensemble Úngút,0,0
7zS274KksKzIjjLd6fpAu4,OJ Reambillo,78,17
1k1AM2ESRQseVAj6rvBdtx,I Virtuosi Italiani,6966,66
7nYoluHKsAVFx3gjD9ITbT,Mirlin,1,0
03uKiVIAkrmJyr38nc89Ls,Tiger Kings,10,0
3pp0p8xxrf8zbVuzLx9fvQ,La Unica del Rancho,251,0
07JjZMOwidxS5bcgvilg2y,ROE,6288,35
7Ecspyc1ICPYc8ewdcKhI8,Remix Radio,48,11
5Y6jhQQJvuEwpKm5KeLq2P,Ben Shopen,34,6
7nD1dEg7B3sszwWZKcedVg,Ntando Bangane,139,3
202HZzqKvPsMHcbwnDZx7u,Dorian Electra,237297,49
268mhnkat7rZjlnOsJoZg8,Shellback,111,6
3SGwquigM84L3YQ7u5114A,BigSmokeChapo,2899,31
4pzu8DSDu1XGfU47CBFzwY,Alina Ceusan,37,13
1oOHBcRJo5Z98xWSu8eQC6,Enrico,135,5
4y14i2j3ZvxR5RKOEtcyxy,Ghost ST,866,21
3aOfCPuNIpDj4MmDuoU6f5,Badjokerz,6,0
3ZpL7nb7gMxYkxULtkr7sM,DJ Catzico,307,18
7o0vXphg03b069giab8Yfy,Lex Marshall,22,6
3ndW5kFSJCg4E890iYos1w,Bank & Rawdriguez,0,0
4Lc7cSTgAPbiAdWju87EmU,MC Dezika,38,12
5YFXhnN3REZ21GGLNTEe7x,Kara Beats,1,1
6VyEpnjPqfsY0heqlfMPrb,Ofelia,5,14
4x9tNhudMlHK3fQpzrPh7I,Panda,793,5
6ghBYdlK1VNrOcHEIzRt6b,Am:Mm Ghostbusters,11,0
57mLWXnFIJROIvd5m7PJE8,The Diamond,62,10
1ezi4U9VSK486WDYKwBGFo,CJ,308,15
0ZqTqI2yIMAtxEfDi0ZODe,Altocamet,3789,11
4tQIeHW39xf3yX2OgizN5v,INV3NÇÃO,2526,13
69MXgHrha9bXAVtWY0Z0ag,Cax,14,0
6LipgMtuOd6v6b9MSiWATt,Nassimo Rodriguez,5,3
6jJG408jz8VayohX86nuTt,Sly & Robbie,44459,45
4c3Ipuy5CLwFigRoSZBjgy,Angela Rye,38,14
6WhabHAnf9RpSa3b24CvPG,Snoozegod,1929,41
70Q6BjNQIyB0eOaw8uWpD9,Lizzie Peirce,10,15
1UHeHtaIFKtRjVFzZabOo7,Halvlitern,5,9
5P5i4EeZfrKrcRGHRTqJr0,Kris Menace,10797,37
